created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Sep 16 16:02:43 +0000 2023;1703076959453093939;"Mungkin bagus kalau saya siapkan hadiah buat fans capres yang berani jujur dan terbaik cuitan pengakuannya.  Tapi sulit mencari akun netral yg bersedia jadi juri. Karena kurang baik jika saya yg sekaligus jadi juri meski juga masih netral.";0;0;0;1;in;2651176428;1703076959453093939;Jhonkosmik;https://twitter.com/Jhonkosmik/status/1703076959453093939
Sat Sep 16 16:02:41 +0000 2023;1703076949772623913;"@M45Broo Capres saya muda bisa, cerdas dan ganteng";0;0;0;0;in;265390717;1702853523002818635;fMuzaky;https://twitter.com/fMuzaky/status/1703076949772623913
Sat Sep 16 16:01:29 +0000 2023;1703076651201069344;"@EricRicaldo Kenapa kalau temenan sama kadrun musti bego ya. Dimana ada baliho capres ganjar-emil?";0;1;0;1;in;728949641421553665;1702918121768796539;SangGuru2471;https://twitter.com/SangGuru2471/status/1703076651201069344
Sat Sep 16 16:01:29 +0000 2023;1703076648067940657;"Jawa Barat masih lumbung suara Capres Prabowo ditambah hasil survai di tanah pasundan oleh LSI pada Bulan agustus kemarin #Prabowo2024 https://t.co/UPFKhxBLgd";0;0;1;1;in;2952902857;1703076648067940657;Perju4ng4n;https://twitter.com/Perju4ng4n/status/1703076648067940657
Sat Sep 16 16:00:31 +0000 2023;1703076404974563692;"@kompascom Ganjar-RK nih cocok banget sih kalo jadi pasangan di capres cawapres 2024 nanti";0;0;0;0;in;1456937561062924292;1700050226512630030;AdityaBhalendra;https://twitter.com/AdityaBhalendra/status/1703076404974563692
Sat Sep 16 15:59:42 +0000 2023;1703076199977947161;"@Minietweets_ @prabowo Dah nyapres berapa kali sih??? Capres abadi,,, buat rame2 🤣🤣";0;0;0;1;in;3313786734;1702994627681468800;fatkhulrz;https://twitter.com/fatkhulrz/status/1703076199977947161
Sat Sep 16 15:59:27 +0000 2023;1703076138791338336;"@kompascom Wohowwww Pak Ganjar-RK kalo beneran jd paslon capres cawapres pasti mantep sihh🔥🔥 yuk bisa yukkk dua2nya punya prestasi yg bagus👍";0;0;0;0;in;1702195730025525248;1700050226512630030;doh_kyungs00;https://twitter.com/doh_kyungs00/status/1703076138791338336
Sat Sep 16 15:59:18 +0000 2023;1703076098106658845;"Anies Capres penghianat https://t.co/f3tPHysyWb";0;0;0;0;ca;891226539244875776;1703076098106658845;edkodpgzukw507;https://twitter.com/edkodpgzukw507/status/1703076098106658845
Sat Sep 16 15:58:49 +0000 2023;1703075978375999846;"Prabowo Subianto Sosok Capres Paling Kuat Dan Berdaulat.  #Prabowo #PrabowoSubianto #PrabowoPresiden #Pilpres2024 https://t.co/e6rDeo8GhJ";0;0;0;0;in;1686229274532147200;1703075978375999846;Netizenn08;https://twitter.com/Netizenn08/status/1703075978375999846
Sat Sep 16 15:58:12 +0000 2023;1703075822809293300;"@CakKhum Kalau ditolak sana-sini, mungkin kan?  Kalau ga diakui masuk koalisi pengusung capres, berarti 2029 ga boleh ikut pemilu kan? 🤧  Ke Nasdem, malu  Ke Mega, pasti dipermalukan.  Kalau Gerindra iseng, bisa mampuslah itu PD, 2029 bubar.";1;0;0;1;in;283846222;1702904071320121595;cak_ipho;https://twitter.com/cak_ipho/status/1703075822809293300
Sat Sep 16 15:58:02 +0000 2023;1703075781898072443;"Satu lagi fans capres yg berani jujur. Salute buat anda 👍👍";0;0;0;4;in;2651176428;1703075781898072443;Jhonkosmik;https://twitter.com/Jhonkosmik/status/1703075781898072443
Sat Sep 16 15:57:22 +0000 2023;1703075611647135913;"Dalam rilis survei oleh lembaga Voxpopuli terkait 3 nama capres @prabowo teratas di banding 2 lawannya  #Prabowo2024 https://t.co/Jy93MSaAi4";0;0;0;0;in;2952902857;1703075611647135913;Perju4ng4n;https://twitter.com/Perju4ng4n/status/1703075611647135913
Sat Sep 16 15:56:12 +0000 2023;1703075321271267613;"@MARQUEZ__93 @aagym @ustadabdulsomad Alhamdulillah.... apakah inj sebagai signal bahwa saudara dari Ummat Kristiani lebih condong ke @aniesbaswedan sebagai capres pilihannya?";0;0;0;0;in;1965175897;1702798216587337859;JsRachman;https://twitter.com/JsRachman/status/1703075321271267613
Sat Sep 16 15:54:18 +0000 2023;1703074843682611379;"@Jhonkosmik Kami sadar bahw ada yang kecewa dan marah krn capres kami melakukan rekonsiliasi dgn presiden yang kalian benci. Awalnya kami juga kecewa, tapi ini memang sudah jalannya krn di posisi beliau saat ini ternyata ada banyak yang bisa beliau lakukan untuk rakyat Indonesia.";1;1;0;7;in;1603498565548277760;1703026439464030212;Kenikir27;https://twitter.com/Kenikir27/status/1703074843682611379
Sat Sep 16 15:54:13 +0000 2023;1703074818932068374;"@M45Broo Capres uang lain kgk ada yg bisa https://t.co/AV8Z1T9R49";0;0;0;0;in;1569613983690428416;1702853523002818635;iyoet__1075;https://twitter.com/iyoet__1075/status/1703074818932068374
Sat Sep 16 15:53:49 +0000 2023;1703074720881799662;"Anies Capres penghianat https://t.co/uV3a5JSNPw";0;0;0;0;ca;891226539244875776;1703074720881799662;edkodpgzukw507;https://twitter.com/edkodpgzukw507/status/1703074720881799662
Sat Sep 16 15:53:11 +0000 2023;1703074562391609770;"Jejak dgital ni slh satu bukti dr junjungan kau, kasus serupa dgn GP adlh kasus Wadas. Kt PK Hasto, msyrakat Wadas itu milih GP, bgtu SDH jadi, dilepeh. Apa masih percaya dgn capres dr petugas partai yg SK obral janji &amp  halalkan sgla cara hny demi jabatan, walau hrs krbnkan rkyt https://t.co/ueRwH1JdCY";0;0;0;0;in;829306199451508736;1703074562391609770;fadli83809632;https://twitter.com/fadli83809632/status/1703074562391609770
Sat Sep 16 15:52:50 +0000 2023;1703074473883345065;"@AgusYudhoyono Tahun Depan Anda Bisa jadi Capres terkuat jika gabung Koalisi";0;0;0;1;in;1537213103397830656;1703074473883345065;SemutMerah2024;https://twitter.com/SemutMerah2024/status/1703074473883345065
Sat Sep 16 15:52:46 +0000 2023;1703074454216306740;"@antaranews Msh lama sich, msh slg nego kandidat masing² utk capres  RK Ganjar SM smartnya";0;0;0;0;in;1695943756112146432;1701933926426849459;Maichungs;https://twitter.com/Maichungs/status/1703074454216306740
Sat Sep 16 15:50:54 +0000 2023;1703073986777952569;"@PresidenKopi Makannya besok pilih capres dari pdeipeh,biar program,bisnis rezim ini berlanjut,produk dari label yg sama pasti isinya gak jauh beda.";0;0;0;2;in;1569680172944883712;1702721208591298767;Tanggun12i;https://twitter.com/Tanggun12i/status/1703073986777952569
Sat Sep 16 15:50:32 +0000 2023;1703073892540289310;"@NGM_007 @Joker_Wedoks Jangan tergesa gesa kasian PKS mengandalkan capres ABAS demi cotail effek saya berharap Nasdem nekad biar terlempar dari senayan nyahok 🤣🤣🤣";0;2;0;2;in;1638636027484200961;1703058269110149229;Jhon47088223421;https://twitter.com/Jhon47088223421/status/1703073892540289310
Sat Sep 16 15:50:17 +0000 2023;1703073828891762807;"Biar tak ada kegaduhan politik yg tak perlu, sebaiknya Mahkamah Konstitusi memutus soal batas usia Capres-Cawapres itu setelah pendaftaran tutup aja. Apapun keputusannya yah 🙏";3;16;27;252;in;3895489933;1703073828891762807;na_dirs;https://twitter.com/na_dirs/status/1703073828891762807
Sat Sep 16 15:49:53 +0000 2023;1703073731311276158;"@kompascom Dukung terus Pak Ganjar dan Pak Ridwan Kamil untuk jadi Capres Cawapres 2024";0;0;0;0;in;1451010778971054095;1700050226512630030;IzeeeIzeenay;https://twitter.com/IzeeeIzeenay/status/1703073731311276158
Sat Sep 16 15:46:02 +0000 2023;1703072760895860887;"@AlexiaRivasG1 @nayibbukele En realidad parecen novatos los diputados cyan. Todo les tienen que hacer de capres.";0;0;0;4;es;1653125916871077888;1702872099948314960;EnCaptado56447;https://twitter.com/EnCaptado56447/status/1703072760895860887
Sat Sep 16 15:45:52 +0000 2023;1703072719473103204;"@Duren___ Dungu nya sebuah gagasan capres usang";0;0;0;1;in;711402955493212160;1702747003711791521;ioleosNKRIfix;https://twitter.com/ioleosNKRIfix/status/1703072719473103204
Sat Sep 16 15:44:28 +0000 2023;1703072364890870108;"Not your moots, tapi ini setuju. Au weishin tuh se-legend itu. Apalagi yang capres, jamet Intel dan banyak lainnya. Kangen banget sama jamet Intel😞";0;2;0;0;in;1668935327929745410;1703072364890870108;southerastern;https://twitter.com/southerastern/status/1703072364890870108
Sat Sep 16 15:44:23 +0000 2023;1703072344170959080;"@tempodotco Kejadian ini... Materi bagus nih untuk ajang debat para capres nantinya. Seperti halnya debat DKI... https://t.co/rENZ0DSi3B https://t.co/dteiGfxFmq";0;0;3;7;in;267240989;1703042694455734448;edi_muchlis;https://twitter.com/edi_muchlis/status/1703072344170959080
Sat Sep 16 15:44:22 +0000 2023;1703072343327949283;"@Maudy_Apain Maaf, gw lagi males komen. Tapi percayalah, gw pasti dukung Ganjar Pranowo, krn hanya beliau capres yg mirip Jokowi dan paling cocok meneruskan kerja Jokowi, sebagai Presiden NKRI. Jadi sekali maaf klo gw kagak komen dulu.🙏";0;1;0;1;in;720655727816105984;1702923198957043958;Fr4nst;https://twitter.com/Fr4nst/status/1703072343327949283
Sat Sep 16 15:43:09 +0000 2023;1703072033872261312;"Stakeholder atau Petahana atau calon Capres tidak perlu bicara besar namun blatherskite ( omong kosong ) sebab soal2 yg dianggap sepele semisal ini adalah penghidupan besar bagi yg mengalami, terutama proletar, termasuk guru, gaji tidak seberapa dan diperlakukan dehumanisasi!";0;0;0;0;in;931942638;1703072033872261312;alamteGarr;https://twitter.com/alamteGarr/status/1703072033872261312
Sat Sep 16 15:43:01 +0000 2023;1703072003068948635;"@JoseValdezSV Pueda que tengas razón en tu aseveración, pero la intención real del gobierno central es más por hacer uso a discreción de los fondos ($) que recibe el INSAFORP para usarlos en la campaña permanente de imagen del de Capres. Entre ellos para el pago de gente como vos.";0;0;0;4;es;2493203197;1702876152195420198;Salvador0995;https://twitter.com/Salvador0995/status/1703072003068948635
Sat Sep 16 15:42:37 +0000 2023;1703071900833103884;"@___kosong ciokk capres yoman";0;0;0;0;ht;267533280;1703020869747184051;BLUESUBMARlNE;https://twitter.com/BLUESUBMARlNE/status/1703071900833103884
Sat Sep 16 15:42:22 +0000 2023;1703071838425989242;"@maryamdesita @kompascom Semangat untuk terus memberikan dukungan yang tepat Ganjar-RK capres dan cawapres nya";0;0;0;0;in;1700382465444171776;1700050226512630030;Teddymen6300;https://twitter.com/Teddymen6300/status/1703071838425989242
Sat Sep 16 15:41:15 +0000 2023;1703071558246555961;"@beefsaltedegg_ gapapa, selama memang beneficial bagi masyarakat dicoba ajalah, soalnya program2 dari capres kurang ada yg feasible dibanding ini";0;1;0;0;in;808335150505291776;1703063707201466438;mediocrickey;https://twitter.com/mediocrickey/status/1703071558246555961
Sat Sep 16 15:40:42 +0000 2023;1703071420761485492;"@ahadi651 @awemany Hahaha... Selama Anies masih jadi bacapres a.d capres ya akan jadi pembicaran... Apalagi lembaga survei sampai perhitungan suara juga terus di bahas... Bahkan sampai Anis kalah pun juga akan jadi bahasan... Cerdas dikit dong";0;0;0;0;in;1213337853398118400;1702887501457965516;Pujiono08758701;https://twitter.com/Pujiono08758701/status/1703071420761485492
Sat Sep 16 15:40:01 +0000 2023;1703071248761414066;"@Munir_Timur @jokowi Salah sendiri mau aja percaya sama raja pembohong, pilih lagi ya capres yg di endorse sama dia biar hidupmu jadi total sengsara...🤣🤣";0;0;0;1;in;1026157783;1702970402430185678;johanwahyudiono;https://twitter.com/johanwahyudiono/status/1703071248761414066
Sat Sep 16 15:39:21 +0000 2023;1703071078455902282;"@Ghurem2 @Melihat_Indo Ayah saat nya istirahat menikamti hidup dari kekayaan warisan....  Urusan capres Kasih buat yang  muda-muda aja";0;0;0;0;in;1546782935768268801;1703015491126898801;pamatri23;https://twitter.com/pamatri23/status/1703071078455902282
Sat Sep 16 15:39:09 +0000 2023;1703071027180544166;"@MartinusButarb1 Masih ingat debat capres 2019.  “Informasi data intelijen strategis 20 tahun kedepan tdk akan ada invasi“  Lahh ini kyknya ngumbar lagi data intelijen 🤣🤣";0;1;0;0;in;1603681652139384833;1703064796944585064;AmaluddinSSili1;https://twitter.com/AmaluddinSSili1/status/1703071027180544166
Sat Sep 16 15:39:04 +0000 2023;1703071007211450688;"Laah 3 capres ini juga pasti ngelanjutin status quo.  Quontol";0;0;1;1;in;28600527;1703071007211450688;Aldoaria;https://twitter.com/Aldoaria/status/1703071007211450688
Sat Sep 16 15:38:41 +0000 2023;1703070913435206111;"@hincapandjaitan bang.....sekalian aja usulkan ke @SBYudhoyono kalau demokrat ajukan @AgusYudhoyono jadi capres.......";0;0;0;1;in;2419942585;1702863036665729191;SinanSyafif;https://twitter.com/SinanSyafif/status/1703070913435206111
Sat Sep 16 15:38:22 +0000 2023;1703070830601834856;"@PDemokrat Ketum udah koar² pidato ttg kjelekan rezim ini. Lucu aj klo gabung caapres partai pmenang &amp  capres yg hanya akan mlanjutkan mode pemerinthan skrg. Kalian serius dipihak rakyat ngak sih ???";0;0;0;12;in;1603877838938984448;1703021054145499227;troy_NM;https://twitter.com/troy_NM/status/1703070830601834856
Sat Sep 16 15:37:09 +0000 2023;1703070524627431597;"@_Umamlik Capres Ganjar Pranowo wakilnya Siapapun ok";0;0;0;0;in;1402576028141191173;1703045289614213406;PGekyun;https://twitter.com/PGekyun/status/1703070524627431597
Sat Sep 16 15:36:27 +0000 2023;1703070351360753804;"@aryuno_ @tiankyutipie @tanyarlfes Capres caleg emang pernah skola di oxford San atau standford?? Ga apple to apple ngebandinginnya. Lagian banyak anak muda yg ngidolain dia kan? Kl dia kemudian dikritisi sama anak muda bukannya bagus ya? Anak muda lbh aware sama realita pendidikan saat ini drpd dia yg ignoran.";0;0;0;1;in;958944903538462720;1702861783743238488;twentyfirstof3;https://twitter.com/twentyfirstof3/status/1703070351360753804
Sat Sep 16 15:35:51 +0000 2023;1703070200109871462;"@antaranews Maju terus pasangan bakal capres dan cawapres Ganjar-RK";0;1;0;0;in;1689207915880796160;1701933926426849459;fafafi_;https://twitter.com/fafafi_/status/1703070200109871462
Sat Sep 16 15:35:45 +0000 2023;1703070174960877885;"Ketum Relawan Pro Jokowi , Haposan Simorangkir resmi mendeklarasikan dukungan terhadap bakal capres Ganjar Pranowo menjadi 2024.  @ganjarpranowo https://t.co/yfXSCb6Qft";0;1;6;10;in;1358976169178062852;1703070174960877885;_honey_kuh;https://twitter.com/_honey_kuh/status/1703070174960877885
Sat Sep 16 15:35:18 +0000 2023;1703070058740842998;"Capres tua maksud loh?";0;0;0;0;in;1171821524526882816;1703070058740842998;KompolSyafii;https://twitter.com/KompolSyafii/status/1703070058740842998
Sat Sep 16 15:34:55 +0000 2023;1703069964058685904;"@CNNIndonesia Yakin bgt Ganjar-RK bakal capres cawapres";0;3;0;0;in;1689207915880796160;1701092389535064484;fafafi_;https://twitter.com/fafafi_/status/1703069964058685904
Sat Sep 16 15:34:46 +0000 2023;1703069923935969317;"@kegblgnunfaedh Pola 3 capres ini sudah mulai tergambar lama, dan memang masuk akal. Prabowo, pimpinan partai yang punya kesempatan besar. Ganjar, petugas partai yang rasa paling  masuk akal diajukan ketimbang anak pimpinan partai. Dan Anies, tokoh yg cukup populer karena pernah pimpin DKI.";0;0;0;0;in;363539017;1703037252824367582;AndyartaPutra;https://twitter.com/AndyartaPutra/status/1703069923935969317
Sat Sep 16 15:34:20 +0000 2023;1703069817094516896;"@msobri99 Yang paling TOLOL capres yang ngacir diajak debat gagasan sama BEM UI gak punya nyali..";0;0;0;0;in;1700392739089924096;1702601638312366156;hayabusa_666_;https://twitter.com/hayabusa_666_/status/1703069817094516896
Sat Sep 16 15:33:42 +0000 2023;1703069655500525684;"@Dandhy_Laksono Jangan kasih kesempatan lagi capres yang diusung partai banteng";0;2;2;3;in;2166765157;1703061104988213466;fafa8fauziah;https://twitter.com/fafa8fauziah/status/1703069655500525684
Sat Sep 16 15:33:22 +0000 2023;1703069572306497772;"@jansen_jsp Progress untuk ketum AHY, mungkin Menteri dulu atau wakil/ketua DPR , next wapres / capres , meniti puncak.";0;0;0;0;in;1604152185117618176;1702910349186646188;SinagaYusal1;https://twitter.com/SinagaYusal1/status/1703069572306497772
Sat Sep 16 15:32:38 +0000 2023;1703069388495323421;"Golkar Kasih Sinyal 'Partai Biru' akan Gabung ke Koalisi Indonesia Maju Dukung Prabowo Capres https://t.co/Avd9cOUkab";0;1;1;0;in;71436318;1703069388495323421;KompasTV;https://twitter.com/KompasTV/status/1703069388495323421
Sat Sep 16 15:31:37 +0000 2023;1703069133515243884;"@detikcom 2024 Ganjar-RK capres cawapres";0;0;0;0;in;1451864383231971333;1701499150532309024;Diptashanka;https://twitter.com/Diptashanka/status/1703069133515243884
Sat Sep 16 15:31:17 +0000 2023;1703069050501517596;"@Miduk17 DIAJAK DEBAT CAPRES DI KAMPUS UI LARI JAGOAN LOE.";0;0;0;0;in;1535500239905640448;1701750445100920944;AkuanBudiman;https://twitter.com/AkuanBudiman/status/1703069050501517596
Sat Sep 16 15:31:17 +0000 2023;1703069050329551266;"@m_4r1_oslo @florieliciouss Gpp lah ayah Bowo kan emang orang keren sidiq Fatonah dan ga munafik Kapan lg kita punya capres yg amanah gitu";0;0;0;1;in;998041274916659200;1703060705556242693;Chandra_lpg;https://twitter.com/Chandra_lpg/status/1703069050329551266
Sat Sep 16 15:30:00 +0000 2023;1703068725686210609;"@antaranews Pasangan yg punya kinerja bagus, semoga resmi maju jadi capres dan cawapres";0;0;0;0;in;1655615938790830080;1701933926426849459;melatykoe;https://twitter.com/melatykoe/status/1703068725686210609
Sat Sep 16 15:28:27 +0000 2023;1703068337641750600;"@kompascom Mantap yuk kita dukung  Ganjar-RK untuk maju jadi capres dan cawapres";0;0;0;0;in;1599571367292067840;1700050226512630030;mun90001;https://twitter.com/mun90001/status/1703068337641750600
Sat Sep 16 15:26:16 +0000 2023;1703067785432359146;"Jokowi, Ahok, Ganjar yg sejauh ini mikirnya cuma ke rakyat, rakyat, rakyat … 2 capres lainnya sibuk mikirin gmn cara spy bisa menguasai negeri ini, yg satu keqnya biar bisnis keluarga lancar, yg satu lagi mah keqnya udah msk kelingkungan mafia koruptor ato budak asing?";0;0;1;2;in;1335177409012719616;1703067785432359146;Whoru90408865;https://twitter.com/Whoru90408865/status/1703067785432359146
Sat Sep 16 15:26:00 +0000 2023;1703067720634556800;"@Miduk17 Hahahaha.. hiburlah hati kalian dg hasil survei yang tukang survei nya jd haters salah satu capres.. bodoh amat, sudah banyak hasil survei yg berbeda dg realita.. kata pak prabowo, hasil survei tergantung yang bayar..";0;0;1;12;in;749903056859377664;1702992029633155567;Nakei_zahwa;https://twitter.com/Nakei_zahwa/status/1703067720634556800
Sat Sep 16 15:24:49 +0000 2023;1703067419831677219;"@Maudy_Apain Ganjar dan Mahfud ke Cikini,  Beli sarung dan peniti.  Ganjar Mahfud di hati Capres cawapres ini harus jadi.";0;1;0;2;in;1489795291364888580;1702923198957043958;pieteriskandar0;https://twitter.com/pieteriskandar0/status/1703067419831677219
Sat Sep 16 15:24:40 +0000 2023;1703067386046468142;"@kangdede78 Skrng ke ulama di arab, benar kata saiful mujani untuk memenuhi ambisinya di suruh makan babi aja pasti mau Capres BOKEP";0;1;7;133;in;1350917154;1703020401574768962;Minang_cyber;https://twitter.com/Minang_cyber/status/1703067386046468142
Sat Sep 16 15:23:46 +0000 2023;1703067158450937938;"@tribunnews Waaah setuju banget kalo Ganjar-RK di sandingkan jadi capres dan cawapres, mana sama-sama muda, cerdas, pekerja keras, dan berintegritas.";0;0;0;0;in;1508456606983282693;1702140109569810721;liyannawin;https://twitter.com/liyannawin/status/1703067158450937938
Sat Sep 16 15:23:38 +0000 2023;1703067126062604689;"Capres dan cawapres alternatif 2024 buat Bani Kadrun dan barisan sakit hati🤭🤭 https://t.co/ETH8IUxBIA";2;5;5;35;in;1583759358751801344;1703067126062604689;Rasto66010876;https://twitter.com/Rasto66010876/status/1703067126062604689
Sat Sep 16 15:23:13 +0000 2023;1703067018579399037;"@HusinShihab Hati kecil ni orang kayanya ngedukung anies deh, cuma dia gengsi... Ko ngurusin pasangan yg ini terus, bukannya urusin capres sendiri..";0;0;0;0;in;1082136626107539456;1702876484959113693;AdikAlfatih;https://twitter.com/AdikAlfatih/status/1703067018579399037
Sat Sep 16 15:22:50 +0000 2023;1703066923930722348;"@alqodrifaqih Capres lu ndak konsisten";0;2;0;0;in;1270980383761330176;1703034902936256519;Tan_Mar3M;https://twitter.com/Tan_Mar3M/status/1703066923930722348
Sat Sep 16 15:22:06 +0000 2023;1703066739549020362;"@easixly capres kah";0;1;0;0;in;977464227186135041;1703012226725236963;ahyoeen;https://twitter.com/ahyoeen/status/1703066739549020362
Sat Sep 16 15:22:06 +0000 2023;1703066738366247235;"Harrusnya diadakan lomba adzan antar capres, ya g";0;0;0;0;in;4009429274;1703066738366247235;pratidinanto1;https://twitter.com/pratidinanto1/status/1703066738366247235
Sat Sep 16 15:21:19 +0000 2023;1703066539157791202;"@alextham878 Hahaha program wowo kok ngga ada mutunya yaaaaaaa...  Ngga usah capres, tukang baso juga bs ksh program makan gratis.. Ngga usah 400T, cukup 100rb sehari... https://t.co/7wYAY7jNGr";0;0;0;0;in;1567874311104643076;1703025132867068105;EdyJanto007;https://twitter.com/EdyJanto007/status/1703066539157791202
Sat Sep 16 15:21:03 +0000 2023;1703066471910482279;"@marlina_idha Mentri otak seuprit ngomong tdk sesuai tupoksi mengarah pendiskreditan politis pd slh satu capres cawapres.Jadi mantri aja gak pantes kok dijadikan mentri .PARAH !!!";0;0;0;0;in;707438762;1702840980343492789;dalgonyes;https://twitter.com/dalgonyes/status/1703066471910482279
Sat Sep 16 15:20:07 +0000 2023;1703066239537738067;"@ruhutsitompul Promo kan GP capres pdi sama sj buang garam kelaut huttt 🤣🤣🤣";0;0;0;0;in;1617543911639257089;1702643748327563654;oleng770;https://twitter.com/oleng770/status/1703066239537738067
Sat Sep 16 15:19:59 +0000 2023;1703066203684839737;"@tribunnews Pak Ganjar-RK surveynya paling tinggi dibanding dgn capres lain";0;0;0;0;in;1233379377532018689;1701095300956606539;yjhndsm;https://twitter.com/yjhndsm/status/1703066203684839737
Sat Sep 16 15:19:27 +0000 2023;1703066071014772811;"Dari tinjauan psikologi politik, akun fans capres yang sering "nyamber" postingan akun yang tidak sebarisan dengam kalimat nir adab itu sedang mengalami KEPANIKAN.  Mengapa mengalami KEPANIKAN? Sebab sebenarnya mereka menyadari kalau elektabilitas capresnya lemah dan pasti kalah.";3;3;2;10;in;2651176428;1703066071014772811;Jhonkosmik;https://twitter.com/Jhonkosmik/status/1703066071014772811
Sat Sep 16 15:18:34 +0000 2023;1703065847496135017;"@vaniepink Swingvoter mah bebas kritik semua capres..🤣🤣..semua capres harus dikuliti,apa dan siapa di belakang mereka. Setelah itu terserah anda mencoblos di bilik suara..!!!";0;0;0;0;in;1395249963127345155;1702870851807559738;ArmaZulfikar;https://twitter.com/ArmaZulfikar/status/1703065847496135017
Sat Sep 16 15:18:27 +0000 2023;1703065821382369643;"@tempodotco Nah, makin terang benderang dong, knp capres 2 yg itu selalu tunggu arah pak lurah";0;0;0;0;in;1446746940838793216;1703036653890420798;batujuh_dki;https://twitter.com/batujuh_dki/status/1703065821382369643
Sat Sep 16 15:17:55 +0000 2023;1703065684320887093;"@HermanLanang86 Nenek peot yg berpasangan dg6 manusia bajingaan dungu mau jadi  Cawapres Capres dari poros karun wati dan kadrun, yg memilih para kadrun rakyat  umat barisan sakit hati yg ormas nya dilarangvyg anti tesa  presiden yg punya nabsu mau perubahan  perbaikan yg hanya narasi politik,";0;0;0;2;in;1533798560528887808;1702770774107709880;AndreGa78981078;https://twitter.com/AndreGa78981078/status/1703065684320887093
Sat Sep 16 15:17:40 +0000 2023;1703065623352561706;"@KakekHalal Tdk ada mmg pelanggaran krn blm ada penetapan dari KPU utk calon capres dan cawapres..";0;1;0;0;in;1122294490973085696;1703058594927898854;Ronny7411;https://twitter.com/Ronny7411/status/1703065623352561706
Sat Sep 16 15:16:22 +0000 2023;1703065294573547888;"Kalo ada capres yg prokernya ngasih ibu hamil dan menyusui cuti 6 bulan + suami mendampingi cuti 3 bulan aja deh paling enggak, fix bakal aku pilih.";0;0;0;0;in;162003186;1703065294573547888;anggraenins_;https://twitter.com/anggraenins_/status/1703065294573547888
Sat Sep 16 15:15:52 +0000 2023;1703065168517996564;"@tribunnews bertukar gagasan dengan siapapun boleh, tapi pasangan capres cawapres tetap Ganjar-RK";0;0;0;0;in;1621117545112825856;1702230934408528090;adrielhermawann;https://twitter.com/adrielhermawann/status/1703065168517996564
Sat Sep 16 15:15:45 +0000 2023;1703065139665317936;"@HusinShihab Hahahha.. Si Husin kelihatan semakin Tuoblo aja.. stress luh sin, urus aja kandidat Capres mu sendiri yang katanya hasil surveynya selalu unggul.😅🤣";0;0;0;1;in;626156275;1702876484959113693;Riez_1;https://twitter.com/Riez_1/status/1703065139665317936
Sat Sep 16 15:15:34 +0000 2023;1703065094731780584;"@JoeHend38603914 @MardaniAliSera @aniesbaswedan @cakimiNOW @DPP_PKB @FPKSDPRRI @PKSejahtera @aheryawan @netty_heryawan Yang fitnah itu siapa ?? Emang dia capres pengkhianat loh.. mengusung tagline perubahan.. tapi dianya berubah ubah. perubahan model apa ?? kalo mau dukung koalisi penghianat . iya...silahkan. kalo gue buang laut aja.. emangnya dalam islam boleh berhianat ya ??";0;1;0;0;in;1668922888085475328;1702665369306202616;sincierityoflov;https://twitter.com/sincierityoflov/status/1703065094731780584
Sat Sep 16 15:14:39 +0000 2023;1703064862384161189;"Dasar pengkhianat! Anies Capres Nasdem mengkhianati Demokrat demi Cak Imim yang mengkhianati Gus Dur #PrabowoSubianto #Prabowo #PrabowoPresiden2024 #KoalisiIndonesiaMaju #PrabowoMenangIndonesiaMaju #PrabowoUntukIndonesia #dekade08 #mendingprabowo #TolakAnies https://t.co/6eez4B9M8D";0;0;0;1;in;2425566134;1703064862384161189;AnsyariWeny_;https://twitter.com/AnsyariWeny_/status/1703064862384161189
Sat Sep 16 15:14:36 +0000 2023;1703064852825350382;"Dasar pengkhianat! Anies Capres Nasdem mengkhianati Demokrat demi Cak Imim yang mengkhianati Gus Dur #PrabowoSubianto #Prabowo #PrabowoPresiden2024 #KoalisiIndonesiaMaju #PrabowoMenangIndonesiaMaju #PrabowoUntukIndonesia #dekade08 #mendingprabowo #TolakAnies https://t.co/20cS8onhgn";0;0;0;1;in;2425566134;1703064852825350382;AnsyariWeny_;https://twitter.com/AnsyariWeny_/status/1703064852825350382
Sat Sep 16 15:14:23 +0000 2023;1703064796911071472;"@VIVAcoid Jangan sampai inteligen menggunakan Penyadapan thdp setiap capres dan cawapres...jangan sampai inteligen main Politik dan membela salah satu capres tertentu..";0;0;0;0;in;1641664323746664449;1703012148140736703;SonyaTambu55523;https://twitter.com/SonyaTambu55523/status/1703064796911071472
Sat Sep 16 15:13:13 +0000 2023;1703064501275480180;"@YufitaChania @aagym @ustadabdulsomad Asal di dukung Capres Babi di sikat ma dia 😂😂";0;0;0;0;in;2385926900;1702798216587337859;MARQUEZ__93;https://twitter.com/MARQUEZ__93/status/1703064501275480180
Sat Sep 16 15:12:30 +0000 2023;1703064320639176885;"@are_inismyname @alextham878 @aniesbaswedan Kok anda menuduh curang.. pendaftaran pasangan capres cawapres aja blm dimulai...";0;1;0;0;in;1604155790482636800;1703001274684469710;sekintangd99;https://twitter.com/sekintangd99/status/1703064320639176885
